ID,GUZERGAH_A,GUZERGAH_K,HAT_ADI,HAT_KODU,DEPAR_NO,DURUM,UZUNLUK,HAT_BASI,HAT_SONU,YON,HAT_ID,SURE,RING_MI,B_NOKTASI,latitude,longitude
56540,FULYA MAHALLESİ -  BEŞİKTAŞ MEYDAN,26B_G_D5293,FULYA MAHALLESİ - KABATAŞ,26B,5293,AKTİF,1995038.0,FULYA MAHALLESİ,KABATAŞ,GİDİŞ,411,289601.0,EVET,114991,41.05306042737149,28.99870310635052
56542,KABATAŞ  -  FULYA MAHALLESİ,26B_D_D5295,FULYA MAHALLESİ - KABATAŞ,26B,5295,AKTİF,770446.0000000001,FULYA MAHALLESİ,KABATAŞ,DÖNÜŞ,411,111838.0,HAYIR,0,41.05548408770395,29.000263998630352
56423,HADIMKÖY AKPINAR PERONLAR  -  HARAMİDERE,418_G_D8741,HADIMKÖY - HARAMİDERE,418,8741,AKTİF,2772542.0,HADIMKÖY AKPINAR PERONLAR,HARAMİDERE,GİDİŞ,324,402466.0,HAYIR,0,41.09596853180499,28.644860203325223
53544,KADIKÖY  -  KÜÇÜKSU,15YK_D_D3128,YENİMAHALLE - KADIKÖY,15YK,3128,AKTİF,2522822.0,KÜÇÜKSU KASRI,KADIKÖY,DÖNÜŞ,762,364431.00000000006,HAYIR,0,41.029429384179664,29.07781936273488
53731,ESENKENT -  BAKIRKÖY,E-57_G_D3236,ESENKENT BAHÇEŞEHİR - BAKIRKÖY,E-57,3236,AKTİF,7671367.0,ESENKENT,BAKIRKÖY,GİDİŞ,536,11109.0,EVET,131941,41.042029400094215,28.764419653518384
54826,NAMIK KEMAL - KARADOLAP MAHALLESİ,TM12_D_D0,KARADOLAP - ALİBEYKÖY,TM12,0,AKTİF,433761.0,KARADOLAP MAHALLESİ,NAMIK KEMAL,DÖNÜŞ,3608,62964.0,HAYIR,0,41.07796246873853,28.93543882170453
54827,KARADOLAP MAHALLESİ  - VEYSEL KARANİ CADDESİ,TM12_G_D4119,KARADOLAP - ALİBEYKÖY,TM12,4119,AKTİF,1077575.0,KARADOLAP MAHALLESİ,NAMIK KEMAL,GİDİŞ,3608,156422.0,EVET,0,41.077114106754166,28.939099359677886
55025,YAVUZTÜRK SİTELER  -  ÜSKÜDAR MARMARAY,11Y_G_D4296,YAVUZTÜRK MAHALLESİ - ÜSKÜDAR,11Y,4296,AKTİF,908979.0,YAVUZTÜRK SİTELER,ÜSKÜDAR MARMARAY,GİDİŞ,129,131948.0,HAYIR,0,41.02845496347922,29.05705326898803
56625,ARABA MEYDANI  -  BELTUR/PLAJ,BA-4_G_D5361,ÇINAR-KUMSAL-MADEN,BA-4,5361,AKTİF,27192.0,ARABA MEYDANI,ARABA MEYDANI,GİDİŞ,3502,39473.0,HAYIR,0,40.86259530247428,29.12994021922275
56750,TÜYAP  -  BEYCİLER MAHALLESİ MUHTARLIĞI,300B_D_D5446,SİLİVRİ BÜYÜKÇAVUŞLU-TÜYAP,300B,5446,AKTİF,7036856.0,BÜYÜK ÇAVUŞLU SON DURAK,TÜYAP,DÖNÜŞ,3595,1021484.0,HAYIR,0,41.09856110763781,28.268489915994344
229,ATATÜRK MAHALLESİ PERONLAR - MECİDİYEKÖY MEZARLIK,122D_G_D0,ATATÜRK MAHALLESİ - MECİDİYEKÖY,122D,0,AKTİF,3055207.9999999995,ATATÜRK MAHALLESİ PERONLAR,MECİDİYEKÖY MEZARLIK,GİDİŞ,633,4435.0,HAYIR,0,41.0545284858246,29.11081958441377
53447,KAZIM KARABEKİR -  KADIKÖY,20K_G_D2909,KAZIM KARABEKİR - KADIKÖY,20K,2909,AKTİF,1270534.0,KAZIM KARABEKİR,KADIKÖY,GİDİŞ,433,184432.0,EVET,404031,41.02319715078047,29.060452501215156
53490,SULTANBEYLİ PERONLAR  -  KADIKÖY,18D_G_D3062,SULTANBEYLİ - KADIKÖY,18D,3062,AKTİF,3069872.0,SULTANBEYLİ PERONLAR,KADIKÖY,GİDİŞ,3517,445627.00000000006,HAYIR,0,40.983138216343065,29.163474144509127
53493,SULTANBEYLİ PERONLAR  -  HAREM PERON 3,18Ü_G_D3066,SULTANBEYLİ - ÜSKÜDAR,18Ü,3066,AKTİF,3127136.0,SULTANBEYLİ PERONLAR,HAREM PERON 3,GİDİŞ,753,45394.0,HAYIR,0,40.98398269209233,29.15974838433935
53494,YENİ MAHALLE METRO  -  AKSARAY RİNG,92B_G_D8030,YENİ MAHALLE METRO / ATEŞTUĞLA - AKSARAY,92B,8030,AKTİF,1501701.0,YENİ MAHALLE METRO,AKSARAY RİNG,GİDİŞ,6,217989.0,HAYIR,0,41.04235765138981,28.88371770021533
53496,YENİDOĞAN PERONLAR  -  KADIKÖY,19S_G_D3071,YENİDOĞAN / SARIGAZİ - KADIKÖY,19S,3071,AKTİF,2740108.0,YENİDOĞAN PERONLAR,KADIKÖY,GİDİŞ,443,397758.0,HAYIR,0,40.99186352277217,29.13997389338169
53497,YENİDOĞAN PERONLAR  -  KADIKÖY,19EK_G_D3074,YENİDOĞAN/ ATAŞEHİR - KADIKÖY,19EK,3074,AKTİF,2740214.0,YENİDOĞAN PERONLAR,KADIKÖY,GİDİŞ,3544,397773.0,HAYIR,0,40.99186609645584,29.140048436609387
53727,TAŞOLUK PERONLAR  -  CEBECİ PERONLAR,36TC_G_D3233,TAŞOLUK PERON- CEBECİ,36TC,3233,AKTİF,2845998.0,TAŞOLUK PERONLAR,CEBECİ PERONLAR,GİDİŞ,363,413129.0,HAYIR,0,41.16611558137134,28.7819223077948
54636,SAHİL YOLU MUHTARLIĞI  -  HARAMİDERE,BM5_G_D0,SAHİL MAH./ KAVAKLI - HARAMİDERE,BM5,0,AKTİF,892126.0000000001,SAHİL YOLU MUHTARLIĞI,HARAMİDERE,GİDİŞ,3589,129505.0,HAYIR,0,40.995964491295695,28.64835383028539
55185,SON DURAK -  HARAMİDERE,400A_G_D4181,BEYKENT - HARAMİDERE,400A,4181,AKTİF,2147315.0,BEYKENT- SON DURAK,HARAMİDERE,GİDİŞ,334,311708.99999999994,EVET,132111,41.00692022124601,28.64002171366014
55637,BATI ATAŞEHİR PERONLAR - ŞEHİT EMRE BÜYÜKYILDIRIM,13_G_D4465,ATAŞEHİR / ÇAKMAK MAHALLESİ - KADIKÖY,13,4465,AKTİF,2298436.0,BATI ATAŞEHİR PERONLAR,KADIKÖY,GİDİŞ,111,333644.0,EVET,222251,41.00143781399272,29.126429331410883
55927,KARTAL KÖPRÜSÜ  -  MESLEK YÜKSEKOKULU,KM43_G_D4714,MALTEPE ÜNİVERSİTESİ - ZÜMRÜTEVLER/ MALTEPE,KM43,4714,AKTİF,1089033.0,MESLEK YÜKSEKOKULU,MEHMET AKİF,GİDİŞ,1712,158084.0,HAYIR,0,40.9460278281334,29.204548389383145
56193,BOĞAZKÖY  -  ARNAVUTKÖY PERONLAR,ARN1_G_D5031,BOĞAZKÖY - ARNAVUTKÖY,ARN1,5031,AKTİF,869397.0,BOĞAZKÖY,ARNAVUTKÖY PERONLAR,GİDİŞ,3588,126203.0,HAYIR,0,41.182510838375855,28.75050132695513
56488,ZEYTİNBURNU  -  MARMARA SANAYİ A KAPISI,89M_D_D5240,MEHMET AKİF MAHALLESİ - ZEYTİNBURNU,89M,5240,AKTİF,1910944.0,MARMARA SANAYİ SİTESİ,ZEYTİNBURNU,DÖNÜŞ,19,275424.0,HAYIR,0,41.013305055458886,28.83731473542609
56522,ŞİLE TERMİNAL - ŞEMSİPAŞA,139_D_D5277,ÜSKÜDAR - ŞİLE,139,5277,AKTİF,6597893.0,ŞEMSİPAŞA,ŞİLE TERMİNAL,DÖNÜŞ,68,872111.0,HAYIR,0,41.08257410103684,29.3184917423838
56573,YEDİKARDEŞLER CAMİİ  -  İSTANBUL ÜNİVERSİTESİ - CERRAHPAŞA AVCILAR KAMPÜSÜ,76G_G_D5325,GÜRPINAR - AVCILAR METROBÜS,76G,5325,AKTİF,2005184.0,SU ÜRÜNLERİ HALİ,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA AVCILAR KAMPÜSÜ,GİDİŞ,646,291077.0,HAYIR,0,40.99652732731153,28.644995977822862
56577,HARAMİDERE  -  YEDİKARDEŞLER CAMİİ,BM6_D_D5329,BEYLİKDÜZÜ - HARAMİDERE,BM6,5329,AKTİF,2784495.0,BEYLİKDÜZÜ,HARAMİDERE,DÖNÜŞ,3647,404202.0,HAYIR,0,40.99236410487354,28.645407969228145
53033,BATIŞEHİR  -  FATİH MAHALLESİ YANYOL,HT6_G_D2409,BATIŞEHİR-KOCATEPE METRO,HT6,2409,AKTİF,523036.0,BATIŞEHİR,KOCATEPE METRO,GİDİŞ,1032,75925.0,HAYIR,0,41.06596927876827,28.849852565644035
53257,KARTAL METRO  -  GAZİ BULVARI,132T_D_D2656,TEPEÖREN - KARTAL METRO,132T,2656,AKTİF,3315409.0,TEPEÖREN MERKEZ,KARTAL METRO,DÖNÜŞ,225,480383.00000000006,HAYIR,0,40.8848431684005,29.3292999103378
54537,HEYBETLİ SOKAK - DELİKLİKAYA YOLU,144H_G_D1390,HEYBETLİ SOK./DELİKLİKAYA - HARAMİDERE,144H,1390,AKTİF,4360965.0,HEYBETLİ SOKAK,HARAMİDERE,GİDİŞ,3559,633043.0,EVET,132111,41.06461973835233,28.6382506239879
53724,ÜSKÜDAR CADDESİ - KADIKÖY,319_G_D3230,KAYIŞDAĞI - KADIKÖY,319,3230,AKTİF,1814042.0,ÜSKÜDAR CADDESİ,KADIKÖY,GİDİŞ,389,263325.0,HAYIR,0,40.9869173442302,29.09319988955285
53853,KADIKÖY -  KADIKÖY,130A_D_D3324,DENİZ HARP OKULU - KADIKÖY,130A,3324,AKTİF,3561237.0,DENİZ HARP OKULU,KADIKÖY,DÖNÜŞ,109,516954.0,EVET,408031,40.91754848418872,29.177548181486294
53854,ŞİFA SONDURAK -  ŞİFA SONDURAK,130Ş_G_D3326,ŞİFA MAHALLESİ - KADIKÖY,130Ş,3326,AKTİF,382562.0,ŞİFA SONDURAK,KADIKÖY,GİDİŞ,751,555332.0,EVET,212121,40.91694351006835,29.186856187108766
53855,KADIKÖY -  ŞİFA SONDURAK,130Ş_D_D3327,ŞİFA MAHALLESİ - KADIKÖY,130Ş,3327,AKTİF,374212.0,ŞİFA SONDURAK,KADIKÖY,DÖNÜŞ,751,543211.0,EVET,212121,40.91314018659458,29.192152404902515
54418,HALKALI MARMARAY  -  KANUNİ SULTAN SÜLEYMAN,MR40_D_D3783,K.S.S. HASTANESİ - ATAKENT - HALKALI MARMARAY,MR40,3783,AKTİF,1426054.0,KANUNİ SULTAN SÜLEYMAN,HALKALI MARMARAY,DÖNÜŞ,3392,207008.0,HAYIR,0,41.047035265287775,28.77587103276544
54850,HAMİDİYE MAHALLESİ - HAMİDİYE MAHALLESİ,TM3_G_D3077,HAMİDİYE - KAĞITHANE - ALİBEYKÖY,TM3,3077,AKTİF,1541416.0,HAMİDİYE MAHALLESİ,ALİBEYKÖY METRO,GİDİŞ,3610,223754.0,HAYIR,0,41.08132415059237,28.964627250945163
54871,SULTANBEYLİ PERONLAR  -  MUSTAFA KARUŞAĞI İLKOKULU,KM29_G_D4161,YENİŞEHİR/MARMARA Ü. HAST. - KARTAL METRO/CEVİZLİ,KM29,4161,AKTİF,700695.0,SULTANBEYLİ PERONLAR,CEVİZLİ PERONLAR,GİDİŞ,971,101715.0,HAYIR,0,40.928940407478734,29.30228857039344
54938,PENDİK MESLEKİ VE TEKNİK ANADOLU LİSESİ -  MARMARA ÜNİVERSİTESİ HASTANESİ,KM23_G_D4201,KAVAKPINAR / MARMARA HST. - KARTAL METRO / CEVİZLİ,KM23,4201,AKTİF,1530534.0,PENDİK MESLEKİ VE TEKNİK ANADOLU LİSESİ,CEVİZLİ PERONLAR,GİDİŞ,618,21898.0,EVET,211952,40.885625021003854,29.276460577663244
54991,KAZIMKARABEKİR CEM EVİ  -  KADIKÖY,20K_G_D4256,KAZIM KARABEKİR - KADIKÖY,20K,4256,AKTİF,1681793.0,KAZIM KARABEKİR,KADIKÖY,GİDİŞ,433,243637.0,HAYIR,0,41.00997258737816,29.07851368060297
55362,KAZLIÇEŞME MARMARAY -  EMİNÖNÜ,80_G_D2551,KAZLIÇEŞME - EMİNÖNÜ,80,2551,AKTİF,1634725.0,KAZLIÇEŞME MARMARAY,EMİNÖNÜ,GİDİŞ,36,23608.0,EVET,311032,41.00834282802886,28.945762637308288
55680,ALİBEYKÖY METRO  -  VEZNECİLER,50V_G_D8613,ALİBEYKÖY - VEZNECİLER,50V,8613,AKTİF,1049208.0,ALİBEYKÖY METRO,VEZNECİLER,GİDİŞ,3593,152304.0,HAYIR,0,41.04259366652936,28.947324265500036
55730,OTOGAR  -  CİHANGİR MAHALLESİ,76O_D_D8991,AVCILAR CİHANGİR MAHALLESİ - OTOGAR,76O,8991,AKTİF,2701927.0,CİHANGİR MAHALLESİ,OTOGAR,DÖNÜŞ,231,392215.00000000006,HAYIR,0,40.99720543973499,28.8099953986352
55731,BEYLİKDÜZÜ  -  HARAMİDERE,BM6_G_D0,BEYLİKDÜZÜ - HARAMİDERE,BM6,0,AKTİF,2016634.0,BEYLİKDÜZÜ,HARAMİDERE,GİDİŞ,3647,292737.0,HAYIR,0,40.99319154272942,28.64652760595074
55732,HARAMİDERE  -  BEYLİKDÜZÜ,BM6_D_D0,BEYLİKDÜZÜ - HARAMİDERE,BM6,0,AKTİF,21217.0,BEYLİKDÜZÜ,HARAMİDERE,DÖNÜŞ,3647,30799.0,HAYIR,0,40.99369236135916,28.65061876218332
55733,RUMELİ HİSARÜSTÜ  -  PARK OTEL,559C_G_D8172,RUMELİ HİSARÜSTÜ - TAKSİM,559C,8172,AKTİF,1048447.0,RUMELİ HİSARÜSTÜ,PARK OTEL,GİDİŞ,276,152194.0,HAYIR,0,41.05591305080631,29.02410882661394
55756,SULTANBEYLİ PERONLAR  -  PENDİK,KM26_G_D4555,ÇAMLIK MAHALLESİ - PENDİK METRO/ YHT / PENDİK,KM26,4555,AKTİF,2074877.0,SULTANBEYLİ PERONLAR,PENDİK,GİDİŞ,840,301192.0,HAYIR,0,40.90657851994755,29.25997147167422
55919,KUYUMCUKENT  -  BAKIRKÖY,98B_G_D8735,KUYUMCUKENT - BAKIRKÖY,98B,8735,AKTİF,743809.0,KUYUMCUKENT,BAKIRKÖY,GİDİŞ,558,107972.0,HAYIR,0,40.99137136268816,28.839318410941363
56001,ELMALIKENT - ÜMRANİYE BELEDİYESİ,10_G_D4766,Ü.EĞT.ARŞ.HASTANESİ - ATAŞEHİR / BOSTANCI,10,4766,AKTİF,3019961.0,ELMALIKENT,ÜSTBOSTANCI,GİDİŞ,719,438381.0,EVET,226791,41.00407287128582,29.116635431716112
56304,EMİNÖNÜ  -  GİYİMKENT,33Y_D_D5157,GİYİMKENT / YÜZYIL MAHALLESİ - EMİNÖNÜ,33Y,5157,AKTİF,1953626.0,GİYİMKENT,EMİNÖNÜ,DÖNÜŞ,371,283589.0,HAYIR,0,41.04168841750081,28.898797710876877
56305,ALİ SAMİ YEN  -  BORUSAN OTOMOTİV,AVR1_D_D5158,AVRUPA 1 DEPAR / İKİTELLİ,AVR1,5158,AKTİF,4036479.0,İETT İKİTELLİ GARAJI,İETT İKİTELLİ GARAJI,DÖNÜŞ,879,585941.0,HAYIR,0,41.049770867546,28.81561438787132
52498,BEYAZIT  -  ZÜBEYDE HANIM MAHALLESİ,38Z_D_D1622,ZÜBEYDE HANIM MAHALLESİ - AKSARAY,38Z,1622,AKTİF,1583189.0,ZÜBEYDE HANIM MAHALLESİ,AKSARAY RİNG,DÖNÜŞ,714,229816.0,HAYIR,0,41.05137560722382,28.921696370862307
52578,KURTDOĞMUŞ KÖYÜ - KARTAL,132D_G_D1893,KURTDOĞMUŞ / BALLICA - KARTAL,132D,1893,AKTİF,3830825.0,KURTDOĞMUŞ KÖYÜ,KARTAL,GİDİŞ,693,556088.0,HAYIR,0,40.93332105909207,29.32029141641985
53228,BAHÇEŞEHİR - BAHÇEŞEHİR,76D_G_D2604,BAHÇEŞEHİR / ESENKENT - TAKSİM,76D,2604,AKTİF,7896604.0,BAHÇEŞEHİR,GÜMÜŞSUYU PERON,GİDİŞ,233,1146284.0,EVET,303421,41.0095043536702,28.81304251538441
55695,İHLASMARMARA EVLERİ  -  HARAMİDERE,145_G_D4514,İHLAS MARMARA EVLERİ - KÜÇÜKÇEKMECE MARMARAY,145,4514,AKTİF,1090241.0,İHLASMARMARA EVLERİ,KÜÇÜKÇEKMECE MARMARAY,GİDİŞ,514,158258.0,HAYIR,0,40.985966615643655,28.66650116097777
55892,BOĞAZKÖY -  ARNAVUTKÖY PERONLAR,ARN1_G_D4696,BOĞAZKÖY - ARNAVUTKÖY,ARN1,4696,AKTİF,1441845.0,BOĞAZKÖY,ARNAVUTKÖY PERONLAR,GİDİŞ,3588,209302.0,EVET,304561,41.18335637800195,28.75152590381988
55099,HARAMİDERE SANAYİ SİTESİ  -  ALİ SAMİ YEN,AVR1_G_D4362,AVRUPA 1 DEPAR / İKİTELLİ,AVR1,4362,AKTİF,4055047.0,İETT İKİTELLİ GARAJI,İETT İKİTELLİ GARAJI,GİDİŞ,879,588636.0,HAYIR,0,41.05093767437118,28.82411017732852
56357,ÜSTBOSTANCI -  KADIKÖY,10B_G_D2091,BOSTANCI - KADIKÖY,10B,2091,AKTİF,2464549.0,ÜSTBOSTANCI,KADIKÖY,GİDİŞ,148,357755.00000000006,EVET,401031,40.983264288696375,29.067412984385737
56544,KADIKÖY - EŞREF BİTLİS CADDESİ,10G_D_D0,ÜMRANİYE / ESATPAŞA -  KADIKÖY,10G,0,AKTİF,1632428.0000000002,ELMALIKENT,KADIKÖY,DÖNÜŞ,866,236965.0,HAYIR,0,41.00382363289758,29.075060911344043
56565,GÜLBAĞ  -  EMİNÖNÜ,66_G_D5321,GÜLBAĞ - EMİNÖNÜ,66,5321,AKTİF,1135359.0,GÜLBAĞ,EMİNÖNÜ,GİDİŞ,250,164812.0,HAYIR,0,41.0447380297041,28.98341775782328
56566,EMİNÖNÜ  -  GÜLBAĞ,66_D_D5322,GÜLBAĞ - EMİNÖNÜ,66,5322,AKTİF,906349.0,GÜLBAĞ,EMİNÖNÜ,DÖNÜŞ,250,131568.0,HAYIR,0,41.07004722351425,28.997539264269875
56567,HARAMİDERE  -  BEYLİKDÜZÜ,BM7_G_D0,HARAMİDERE - YAKUPLU - BEYLİKDÜZÜ,BM7,0,AKTİF,1670607.0,HARAMİDERE,BEYLİKDÜZÜ,GİDİŞ,3681,242508.0,HAYIR,0,41.00229176458855,28.650773355980263
56568,BELEDİYE  -  CUMHURIYET MAHALLESİ METROBÜS,BM8_G_D0,GÜRPINAR- A.KAHVECİ MAH. - CUMHURİYET MAH. METROBÜS,BM8,0,AKTİF,874486.0000000001,BELEDİYE,CUMHURIYET MAHALLESİ METROBÜS,GİDİŞ,3682,126943.0,HAYIR,0,41.000232253458165,28.62722723729497
56571,KAĞITHANE GARAJI -  VADİSTANBUL,K3_G_D5323,KAĞITHANE GARAJI-VADİ İSTANBUL,K3,5323,AKTİF,1395817.0,KAĞITHANE GARAJI,ALİ SAMİ YEN SPOR KOMPLEKSİ,GİDİŞ,3683,202616.0,EVET,105631,41.08577049502925,28.974935265329925
56574,YEDİKARDEŞLER CAMİİ  -  BEYLİKDÜZÜ,76G_G_D5326,GÜRPINAR - AVCILAR METROBÜS,76G,5326,AKTİF,1497704.0,SU ÜRÜNLERİ HALİ,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA AVCILAR KAMPÜSÜ,GİDİŞ,646,217412.0,HAYIR,0,40.99650736095921,28.622551085043177
56575,İSTANBUL ÜNİVERSİTESİ - CERRAHPAŞA AVCILAR KAMPÜSÜ  -  YEDİKARDEŞLER CAMİİ,76G_D_D5327,GÜRPINAR - AVCILAR METROBÜS,76G,5327,AKTİF,2338976.0,SU ÜRÜNLERİ HALİ,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA AVCILAR KAMPÜSÜ,DÖNÜŞ,646,339526.0,HAYIR,0,40.99730617838798,28.644341728275123
56583,HARAMİDERE  -  YEDİKARDEŞLER CAMİİ,BM5_D_D5335,SAHİL MAH./ KAVAKLI - HARAMİDERE,BM5,5335,AKTİF,1707443.9999999998,SAHİL YOLU MUHTARLIĞI,HARAMİDERE,DÖNÜŞ,3589,247856.0,HAYIR,0,40.99062884504088,28.64678063995329
56584,YEDİKARDEŞLER CAMİİ  -  GÜRPINAR ORTAOKULU,144B_G_D5336,DELİKLİKAYA - YEŞİLBAYIR KÖYÜ - SU ÜRÜNLERİ HALİ,144B,5336,AKTİF,586308.0,HEYBETLİ SOKAK,SU ÜRÜNLERİ HALİ,GİDİŞ,1451,851093.0,HAYIR,0,41.06334527663873,28.625276821743704
56599,OKÇULAR TEKKESİ -  TAKSİM TÜNEL,54KT_G_D5341,KAPTANPAŞA - DOLAPDERE / TAKSİM,54KT,5341,AKTİF,1097736.0,KAPTANPAŞA,KAPTANPAŞA,GİDİŞ,281,159348.0,EVET,181842,41.03783072756343,28.972436514201124
56604,RUMELİ HİSARÜSTÜ -  KABATAŞ,559C_G_D8300,RUMELİ HİSARÜSTÜ - TAKSİM,559C,8300,AKTİF,159171.0,RUMELİ HİSARÜSTÜ,PARK OTEL,GİDİŞ,276,229673.0,EVET,301381,41.062118845082125,29.01632622226836
56617,HEKİMBAŞI  -  TÜRK ALMAN ÜNİVERSİTESİ,136B_D_D5356,TÜRK ALMAN ÜNİVERSİTESİ - KAVACIK/HEKİMBAŞI,136B,5356,AKTİF,174468.0,TAŞOCAKLARI CAMİİ,HEKİMBAŞI,DÖNÜŞ,164,25326.0,HAYIR,0,41.10379424765629,29.085335911592537
55724,TÜRK ALMAN ÜNİVERSİTESİ    -  ÜSKÜDAR  CAMİİ ÖNÜ,15_G_D4540,BEYKOZ - ÜSKÜDAR,15,4540,AKTİF,2124839.0,ÇİFTEÇINARLAR,ÜSKÜDAR  CAMİİ ÖNÜ,GİDİŞ,491,308443.00000000006,HAYIR,0,41.09112704580211,29.068483051033027
55972,KÖPRÜBAŞI MAHALLESİ  -  4.LEVENT METRO,48L_G_D8755,GÖKTÜRK - 4.LEVENT METRO,48L,8755,AKTİF,205844.0,KÖPRÜBAŞI MAHALLESİ,4.LEVENT METRO,GİDİŞ,675,298806.0,HAYIR,0,41.12607813039615,28.93890827257363
54771,KAYALAR SOKAK  -  BAKIRKÖY,AVR1_G_D4072,AVRUPA 1 DEPAR / İKİTELLİ,AVR1,4072,AKTİF,828141.0,İETT İKİTELLİ GARAJI,İETT İKİTELLİ GARAJI,GİDİŞ,879,120214.0,HAYIR,0,41.00201731891092,28.85662808291156
55987,BİNKILIÇ BELDESİ - ÇATALCA DEVLET HASTANESİ,402_G_D4753,BİNKILIÇ - ÇATALCA,402,4753,AKTİF,816774.0000000001,BİNKILIÇ BELDESİ,ÇATALCA DEVLET HASTANESİ,GİDİŞ,330,118564.0,HAYIR,0,41.28131295040154,28.27163413597162
53904,ACARKENT E KAPISI -  ACARKENT E KAPISI,135A_G_D3386,ACARKENT / GÖRELE MAHALLESİ - KAVACIK,135A,3386,AKTİF,0.0,ACARKENT E KAPISI,KAVACIK AKTARMA,GİDİŞ,74,600.0,EVET,218401,41.10366580483569,29.1119742471889
53908,KORUBAŞI CAMİİ -  KORUBAŞI CAMİİ,135K_G_D3390,KARLITEPE - ORTAÇEŞME,135K,3390,AKTİF,384927.00000000006,KORUBAŞI CAMİİ,ÇİFTEÇINARLAR,GİDİŞ,72,55876.0,EVET,215791,41.13948387659737,29.09900445838115
53909,ÇİFTEÇINARLAR -  ÇİFTEÇINARLAR,135K_D_D3391,KARLITEPE - ORTAÇEŞME,135K,3391,AKTİF,359802.0,KORUBAŞI CAMİİ,ÇİFTEÇINARLAR,DÖNÜŞ,72,52229.0,EVET,405101,41.14068836187853,29.103864542628436
53910,GÖLBAHÇE -  GÖLBAHÇE,135T_G_D3392,ARKBOYU - TOKATKÖY,135T,3392,AKTİF,1688122.0,GÖLBAHÇE,TOKATKÖY,GİDİŞ,1270,24505.0,EVET,217611,41.11457188150378,29.10421817360321
53911,TOKATKÖY -  TOKATKÖY,135T_D_D3394,ARKBOYU - TOKATKÖY,135T,3394,AKTİF,1740124.0000000002,GÖLBAHÇE,TOKATKÖY,DÖNÜŞ,1270,252599.0,EVET,221861,41.11298995071514,29.10302479969269
55059,CEVİZLİ PERONLAR - UĞUR MUMCU,KM35_D_D4322,UĞURMUMCU-CEVİZLİ,KM35,4322,AKTİF,560449.0,UĞUR MUMCU,CEVİZLİ PERONLAR,DÖNÜŞ,3514,81356.0,HAYIR,0,40.92160893102383,29.189886998061453
55060,MECİDİYEKÖY VİYADÜK  -  KAVACIK AKTARMA,121B_D_D4323,KAVACIK - MECİDİYEKÖY,121B,4323,AKTİF,0.0,KAVACIK AKTARMA,MECİDİYEKÖY VİYADÜK,DÖNÜŞ,123,600.0,HAYIR,0,41.08652966449987,29.04678282764751
56017,KİRAZLITEPE -  KİRAZLITEPE,1_G_D4777,KİRAZLITEPE - ACIBADEM - KADIKÖY,1,4777,AKTİF,849101.0,KİRAZLITEPE,KADIKÖY,GİDİŞ,709,123257.0,EVET,220051,41.01283763148291,29.049078264512733
56446,ALİBEYKÖY METRO  -  GÜMÜŞSUYU PERON,50T_G_D4713,ALİBEYKÖY - TAKSİM,50T,4713,AKTİF,1033309.0,ALİBEYKÖY METRO,GÜMÜŞSUYU PERON,GİDİŞ,3605,149997.0,HAYIR,0,41.05372405884892,28.97267684668852
56500,ÇINAR CADDESİ  -  BELTUR/PLAJ,BA-4_G_D5253,ÇINAR-KUMSAL-MADEN,BA-4,5253,AKTİF,24048.0,ARABA MEYDANI,ARABA MEYDANI,GİDİŞ,3502,34909.0,HAYIR,0,40.861438103652645,29.129874441133264
56730,ŞİFA SONDURAK  -  ZEYTİNBURNU ÇIRPICI,500T_G_D5434,TUZLA ŞİFA MAHALLESİ - CEVİZLİBAĞ,500T,5434,AKTİF,7728408.0,ŞİFA SONDURAK,CEVİZLİBAĞ,GİDİŞ,290,1121863.0,HAYIR,0,40.980351218981134,29.117114696835944
56945,BEYKENT -  SON DURAK  -  HARAMİDERE,400A_G_D8782,BEYKENT - HARAMİDERE,400A,8782,AKTİF,624533.0,BEYKENT- SON DURAK,HARAMİDERE,GİDİŞ,334,90658.0,HAYIR,0,41.0008587142255,28.64879789548296
56957,ARABA MEYDANI -  AŞIKLAR,BA-5_G_D5603,ÇARŞI-NİZAM,BA-5,5603,AKTİF,675244.0,ARABA MEYDANI,ARABA MEYDANI,GİDİŞ,3538,98019.0,EVET,287521,40.86724203075987,29.120705864347297
53340,SÖĞÜTLÜÇEŞME - B.SONDURAK,34G_D_D0,BEYLİKDÜZÜ-SÖĞÜTLÜÇEŞME,34G,0,AKTİF,50624.0,B.SONDURAK,SÖĞÜTLÜÇEŞME,DÖNÜŞ,732,734865.0,HAYIR,0,41.012382044768295,28.858469136011767
53846,ESTERGON CADDESİ -  ATATÜRK MAHALLESİ PERONLAR,131T_D_D3315,ATATÜRK MAH./ TAŞDELEN - İMES/ ÜMRANİYE,131T,3315,AKTİF,1912209.0,ATATÜRK MAHALLESİ PERONLAR,ESTERGON CADDESİ,DÖNÜŞ,104,277579.0,EVET,401291,41.036517981770416,29.16132939545108
54652,ZÜBEYDE HANIM MAHALLESİ -  RAMİ YOLU,38Z_G_D4048,ZÜBEYDE HANIM MAHALLESİ - AKSARAY,38Z,4048,AKTİF,1595413.0,ZÜBEYDE HANIM MAHALLESİ,AKSARAY RİNG,GİDİŞ,714,231591.0,EVET,106122,41.05124476947859,28.914535859528343
