ID,ADI,DURAK_KODU,DURUMU,DURAK_TIPI,YON_BILGIS,SON_GUNCEL,YAPILIS_TA,ILCEID,MAHALLEID,VERSIYON,CEP_VAR,latitude,longitude
580271,ÜMRANİYE MERKEZ ANADOLU LİSESİ,215471,1,CCMODERNDR,K.KARABEKİR,14.02.2022 00:00:00,02.01.2016 00:00:00,1852,98708,"2,02202E+14",1.0,41.0270129637346,29.1028759991903
681734,ÖZTÜRK SOKAK,259242,1,İETTBAYRAK,ÜSKÜDAR,01.01.1976 00:00:00,15.03.2016 00:00:00,1708,40812,"2,01807E+14",2.0,41.0590600005633,29.0729949999909
681761,ÜSKÜDAR  CAMİİ ÖNÜ,403091,1,CCMODERN,PERON 2,01.01.1976 00:00:00,02.01.2016 00:00:00,1708,98668,"2,01803E+14",1.0,41.0275640299219,29.0161490294742
680906,ARNAVUTKÖY,112121,1,WALLMODERN,BEBEK,01.01.1976 00:00:00,02.01.2016 00:00:00,1183,40231,"2,01807E+14",1.0,41.0669670005645,29.0438009999903
510699,VALİDEBAĞ,224362,1,İSTON GENİŞ,ÜSKÜDAR,01.11.2021 00:00:00,02.01.2016 00:00:00,1708,40786,"2,02111E+14",0.0,41.0120520005557,29.0382869999904
510937,30 AĞUSTOS İLKOKULU,230101,1,AÇIK DURAK,BOSTANCI,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40529,"2,01802E+14",0.0,40.9736989677288,29.0929470193789
454,KİMYACILAR SANAYİ SİTESİ,229232,1,IETTCAMLI,KARTAL,21.04.2020 00:00:00,02.01.2016 00:00:00,2015,98863,"2,02004E+14",1.0,40.878728017734,29.3855049722601
509319,FİLİZ,216842,1,IETTCAMLI,ÜSKÜDAR 11G,29.04.2020 00:00:00,02.01.2016 00:00:00,2054,40773,"2,02004E+14",0.0,41.0141440005562,29.2589099999935
580190,ÇAMLIK MERKEZ CAMİİ,214222,1,İETTBAYRAK,ÇAKMAK MAH.,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98689,"2,01807E+14",2.0,41.0036430005544,29.1243399999919
578546,ATAŞEHİR İLÇE MİLLİ EĞİTİM MÜDÜRLÜĞÜ,210231,1,IETTCAMLI,KADIKÖY  21B,15.10.2024 00:00:00,02.01.2016 00:00:00,2049,40531,"2,0241E+14",0.0,40.9830500005512,29.1146369999918
510451,MUHTARLIK,227372,1,CCMODERN,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,2012,40620,"2,01807E+14",2.0,40.9271260005423,29.1677469999926
580549,GÜNEY SOKAK,223731,1,İETTBAYRAK,KAZIM KARABEKİR,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40743,"2,01807E+14",2.0,41.0439430005608,29.0994049999914
681252,MALKOÇ CADDESİ,204991,1,İETTBAYRAK,ÜSKÜDAR,01.01.1976 00:00:00,02.01.2016 00:00:00,1708,40808,"2,01807E+14",2.0,41.03855000056,29.0608479999907
292646,TAŞOCAĞI,200642,1,İETTBAYRAK,TOKATKÖY 15TY,17.10.2023 00:00:00,02.01.2016 00:00:00,1185,40241,"2,0231E+14",0.0,41.1020409991147,29.0871690000113
796183,DARICA İSTASYONU,262081,1,İETTBAYRAK,Kartal,01.01.1976 00:00:00,01.01.1976 00:00:00,2060,50284,"2,01804E+14",2.0,40.7919459606164,29.3907910130439
293450,MASLAK,-71,1,WALLMODERN,LEVENT,01.01.1976 00:00:00,01.01.1976 00:00:00,1604,40704,"2,01803E+14",1.0,41.1085669603449,29.0210489611138
284697,SAHİLKÖY  MEYDANI,202481,1,IETTCAMLI,KARAKİRAZ,24.09.2021 00:00:00,02.01.2016 00:00:00,1659,191967,"2,02109E+14",0.0,41.2025600005866,29.4125819999947
290563,GÜZELCE MEYDAN,130001,1,İSTON GENİŞ,YENİBOSNA,29.09.2022 00:00:00,02.01.2016 00:00:00,1782,40883,"2,02209E+14",0.0,40.999260999116,28.5126069999917
290050,ÖĞRETMENLER SİTESİ,200772,1,CCMODERN,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,2052,40754,"2,01806E+14",1.0,41.025461000558,29.1931559999927
508672,AİLE SAĞLIĞI MERKEZİ,102452,1,İETTBAYRAK,İ.KOÇARSLAN,11.10.2024 00:00:00,02.01.2016 00:00:00,2050,40584,"2,0241E+14",0.0,41.078954000566,28.7293949999785
510179,NARCTIY E KAPISI,207411,1,CCMODERNDR,SEYRANTEPE 19Z,01.01.1976 00:00:00,02.01.2016 00:00:00,2012,40625,"2,01808E+14",2.0,40.9518910005462,29.1662289999925
510478,CEZAEVİ ZİYRAETÇİ GİRİŞİ,228371,1,IETTCAMLI,KARTAL,03.12.2021 00:00:00,02.01.2016 00:00:00,2012,40624,"2,02112E+14",0.0,40.9669549991176,29.2012720000102
290711,KÜRE SOKAK,209421,1,İSTON GENİŞ,PENDİK,25.10.2022 00:00:00,02.01.2016 00:00:00,2014,40954,"2,0221E+14",0.0,40.9325000005432,29.2766299999939
284370,KABAKÇA MERKEZ,133231,1,İSTON DAR_İBB,ÇATALCA,15.03.2021 00:00:00,02.01.2016 00:00:00,1237,191801,"2,02103E+14",0.0,41.2285444287384,28.3695079370652
292844,YAYLA YOLU,215781,1,AÇIK DURAK,BEYKOZ 135K,01.01.1976 00:00:00,02.01.2016 00:00:00,1185,40237,"2,01802E+14",0.0,41.1317009585473,29.1088910452741
293165,EBRULİ SOKAK,220772,1,AÇIK DURAK,ÜSKÜDAR (15P),01.01.1976 00:00:00,02.01.2016 00:00:00,1185,40249,"2,01802E+14",0.0,41.1123049597358,29.1028690240329
293247,ŞEHİT EROL MARANGOZ,221211,1,IETTCAMLI,ÜSKÜDAR,23.09.2020 00:00:00,02.01.2016 00:00:00,1185,40238,"2,02009E+14",0.0,41.1167360005726,29.1151799999914
509348,OSMANGAZİ CADDESİ,218141,1,IETTCAMLI,ÜMRANİYE,25.10.2022 00:00:00,02.01.2016 00:00:00,2054,40771,"2,0221E+14",0.0,41.0062199628139,29.2516129541754
290742,KASEM SOKAK,217251,1,İETTBAYRAK,ÜMRANİYE,01.01.1976 00:00:00,02.01.2016 00:00:00,2014,40955,"2,01806E+14",2.0,40.9357950005437,29.2846789999939
284410,KARACAKÖY GİRİŞİ 2,130911,1,İETTBAYRAK,Y.BOSNA METRO,15.10.2021 00:00:00,02.01.2016 00:00:00,1237,40916,"2,0211E+14",0.0,41.4006670006171,28.3990479999318
290545,TEPEKENT,129272,1,İETTBAYRAK,B.ÇEKMECE-ÇATALCA,21.02.2020 00:00:00,02.01.2016 00:00:00,1782,40890,"2,02002E+14",0.0,41.0596760046042,28.5350580222495
509357,ZERAFET SOKAK,218242,1,AÇIK DURAK,KARTAL,01.01.1976 00:00:00,02.01.2016 00:00:00,2054,40576,"2,01804E+14",0.0,40.9607920045469,29.2201450485131
293478,EMİRGAN,112243,1,WALLMODERN,SON DURAK (EL1-EL2),01.01.1976 00:00:00,02.01.2016 00:00:00,1604,40663,"2,01802E+14",1.0,41.1075199673219,29.057559047563
291968,YILDIZTABYA ESENTEPE - ŞEHİT OSMAN BODUR,-1162,1,CCMODERN,SON DURAK (37A-37E),04.10.2022 00:00:00,01.01.1976 00:00:00,1325,40364,"2,0221E+14",1.0,41.0672680021363,28.9387579792397
293203,ÇAVUŞBAŞI,220973,1,İETTBAYRAK,KAVACIK,01.01.1976 00:00:00,02.01.2016 00:00:00,1185,40259,"2,01807E+14",2.0,41.0799160005667,29.1394099999919
290689,GENÇLİK CADDESİ,204051,1,CCMODERN,KARTAL,16.08.2022 00:00:00,01.01.1976 00:00:00,2014,40952,"2,02208E+14",0.0,40.9510420224367,29.2916260142242
290406,ATATÜRK CADDESİ,103211,1,İSTON GENİŞ,BEYLİKDÜZÜ,19.10.2021 00:00:00,02.01.2016 00:00:00,1782,40845,"2,0211E+14",0.0,41.0070560005542,28.6019539999678
509299,MERVE CADDESİ,216101,1,IETTCAMLI,ÜMRANİYE(DAĞYOLU),16.12.2021 00:00:00,02.01.2016 00:00:00,2054,40775,"2,02112E+14",0.0,41.0050440005547,29.2561839999935
509303,YENİDOĞAN MERKEZ CAMİİ,216171,1,CCMODERNDR,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,2054,40774,"2,01807E+14",1.0,41.0136590005561,29.2454579999934
509373,GÜLBAHÇE SOKAK,222411,1,İETTBAYRAK,SULTANBEYLİ,01.01.1976 00:00:00,02.01.2016 00:00:00,2054,40762,"2,01806E+14",2.0,41.013144000556,29.2071879999929
509378,BİLALI HABEŞİ CAMİİ,222441,1,İETTBAYRAK,SAMANDIRA,17.04.2020 00:00:00,02.01.2016 00:00:00,2054,40580,"2,02004E+14",0.0,40.9825060005511,29.2417039999934
509382,ALTINORDU CADDESİ,222471,1,İSTON GENİŞ,SULTANBEYLİ,01.11.2021 00:00:00,02.01.2016 00:00:00,2054,40763,"2,02111E+14",0.0,40.9973960005535,29.2194269999931
293199,MANDIRA CADDESİ,220961,1,İETTBAYRAK,ÜSKÜDAR,20.04.2020 00:00:00,02.01.2016 00:00:00,1185,40259,"2,02004E+14",0.0,41.082695000567,29.1386069999919
293408,B KAPISI,260161,1,İETTBAYRAK,KARLITEPE,13.11.2019 00:00:00,07.11.2016 00:00:00,1185,40250,"2,01911E+14",0.0,41.1229619946198,29.1419370050914
293477,EMİRGAN,112242,1,WALLMODERN,SARIYER,01.01.1976 00:00:00,02.01.2016 00:00:00,1604,40663,"2,01802E+14",2.0,41.1077689711057,29.0581299838887
293481,TERSANE,112262,1,CCMODERNDR,SARIYER,01.01.1976 00:00:00,02.01.2016 00:00:00,1604,40666,"2,01802E+14",2.0,41.1128020444692,29.0544620109262
293485,İSTİNYE İSKELESİ,112281,1,İETTBAYRAK,BEŞİKTAŞ,09.04.2020 00:00:00,02.01.2016 00:00:00,1604,40666,"2,02004E+14",0.0,41.1144040176913,29.059122970617
291959,VURAL SOKAK,120421,1,İETTBAYRAK,ŞİŞLİ,01.01.1976 00:00:00,02.01.2016 00:00:00,1325,40358,"2,01807E+14",2.0,41.0872690005676,28.9230129999874
291966,MİMAR SİNAN,120531,1,İETTBAYRAK,GÖKTÜRK,01.01.1976 00:00:00,02.01.2016 00:00:00,1325,40369,"2,01807E+14",1.0,41.1380650005759,28.9579359999882
291970,TUĞLA FABRİKASI,120592,1,İETTBAYRAK,KEMERBURGAZ,16.10.2023 00:00:00,02.01.2016 00:00:00,1325,191747,"2,0231E+14",0.0,41.2206760005892,28.8320259999836
291974,MEVLANA MAHALLESİ,120622,1,İETTBAYRAK,YEŞİLPINAR,13.03.2020 00:00:00,02.01.2016 00:00:00,1336,40462,"2,02003E+14",0.0,41.0874790005677,28.9189089999872
291322,SAHİL YOLU-2,108002,1,IETTCAMLI,KARABURUN,09.03.2021 00:00:00,02.01.2016 00:00:00,2048,191979,"2,02103E+14",0.0,41.3336350006074,28.7042619999758
291327,HACIMAŞLI,108061,1,AÇIK DURAK,SON DURAK,01.01.1976 00:00:00,02.01.2016 00:00:00,2048,191975,"2,01802E+14",0.0,41.155160036801,28.7122520164093
291331,BALABAN SAPAĞI,108092,1,İETTBAYRAK,BALABAN KÖYÜ,18.01.2024 00:00:00,02.01.2016 00:00:00,2048,191985,"2,02401E+14",0.0,41.280926962821,28.632779049408
284330,ÇAKILKÖYÜ YOLU,129112,1,İETTBAYRAK,B.ÇEKMECE-ÇATALCA,17.12.2018 00:00:00,02.01.2016 00:00:00,1237,40897,"2,01812E+14",0.0,41.131592999113,28.4722129999865
284334,ALİ ÇAVUŞ,128882,1,İETTBAYRAK,TEPECİK-ÇATALCA,01.01.1976 00:00:00,02.01.2016 00:00:00,1237,40897,"2,01805E+14",2.0,41.1378660005745,28.4644549999472
284340,ÇATALCA,128591,1,İETTBAYRAK,SON DURAK,30.04.2024 00:00:00,02.01.2016 00:00:00,1237,40898,"2,02404E+14",0.0,41.1469809582596,28.4524490376999
290122,KÖY YOLU,204232,1,İETTBAYRAK,YEŞİLTEPE,01.01.1976 00:00:00,02.01.2016 00:00:00,2052,191995,"2,01806E+14",2.0,41.0832180005673,29.3505779999943
290272,147.SOKAK,260722,1,CCMODERNDR,ÜMRANİYE,16.08.2022 00:00:00,23.01.2017 00:00:00,2052,40749,"2,02208E+14",0.0,41.0557840005628,29.2380799999932
290114,ADNAN KAHVECİ CADDESİ,203582,1,İETTBAYRAK,REŞADİYE,13.04.2020 00:00:00,02.01.2016 00:00:00,2052,40750,"2,02004E+14",0.0,41.0574220005631,29.2387269999931
284518,HASTANE,101522,1,İSTON GENİŞ_İBB,SON DURAK,15.03.2021 00:00:00,02.01.2016 00:00:00,1622,40923,"2,02103E+14",0.0,41.0819300005612,28.2249779998743
291487,ARNAVUTKÖY BEŞYOL,109792,1,IETTCAMLI,TERKOS,11.11.2021 00:00:00,02.01.2016 00:00:00,2048,191977,"2,02111E+14",0.0,41.2692120005968,28.6691779999732
291491,TERKOS,109812,1,AÇIK DURAK,KÖYİÇİ,01.01.1976 00:00:00,02.01.2016 00:00:00,2048,40915,"2,01808E+14",0.0,41.3005460006019,28.6741929999735
291495,KARABURUN KÖYİÇİ,109841,1,IETTMODERN,ARNAVUTKÖY,23.03.2020 00:00:00,02.01.2016 00:00:00,2048,191987,"2,02003E+14",0.0,41.3462820006094,28.682664999974
284357,SUBAŞI İLKOKULU,104841,1,IETTCAMLI,ÇATALCA,01.04.2020 00:00:00,02.01.2016 00:00:00,1237,191815,"2,02004E+14",0.0,41.2234499631656,28.4600880321629
284365,KABAKÇA YOLU,133262,1,AÇIK DURAK,BİNKILIÇ,01.01.1976 00:00:00,02.01.2016 00:00:00,1237,191801,"2,01802E+14",0.0,41.2132289680881,28.3705520406003
284417,HİSARBEYLİ KÖPRÜSÜ,128801,1,İETTBAYRAK,KARACAKÖY-ÇATALCA,01.01.1976 00:00:00,02.01.2016 00:00:00,1237,191827,"2,01805E+14",2.0,41.3767650006135,28.4607529999452
284421,CELEPKÖY,128781,1,IETTCAMLI,KARACAKÖY-ÇATALCA,01.01.1976 00:00:00,02.01.2016 00:00:00,1237,191825,"2,01805E+14",2.0,41.3633870006116,28.5005239999523
284425,YAZLIKKÖY,101151,1,IETTCAMLI,SON DURAK,01.01.1976 00:00:00,02.01.2016 00:00:00,1237,191819,"2,01805E+14",2.0,41.2941340006002,28.5168099999553
284431,ÇANAKÇA 1,104821,1,IETTCAMLI,ÇATALCA,01.01.1976 00:00:00,02.01.2016 00:00:00,1237,191785,"2,01806E+14",2.0,41.2485690005927,28.4935239999517
292212,AKŞEMSETTİN MAHALLESİ,303401,1,CCMODERN,SON DURAK (39),03.04.2020 00:00:00,13.07.2016 00:00:00,1325,40358,"2,02004E+14",1.0,41.0866560005676,28.9251209999874
681255,SÜTÇÜYOLU SOKAK,205072,1,İETTBAYRAK,YAVUZTÜRK MAH.,01.01.1976 00:00:00,02.01.2016 00:00:00,1708,40830,"2,01807E+14",2.0,41.0394420005601,29.0852669999911
681299,ŞEHRİBAN HATUN CAMİİ,214582,1,CCMODERNDR,KADIKÖY / ÜSKÜDAR,22.11.2023 00:00:00,02.01.2016 00:00:00,1708,40789,"2,02311E+14",1.0,41.0307716809764,29.0558299329558
579097,PİRİREİS,125171,1,İETTBAYRAK,AKSARAY İKİTELLİ,01.01.1976 00:00:00,02.01.2016 00:00:00,2004,40170,"2,01807E+14",2.0,41.0458480005609,28.8253259999839
659267,ZİNCİRLİKUYU,900082,1,ISTASYON,SÖĞÜTLÜÇEŞME,02.07.2021 00:00:00,16.06.2012 00:00:00,1663,40691,"2,02107E+14",0.0,41.065963590747,29.0119051363869
578960,15 TEMMUZ MAHALLESİ AİLE SAĞLIĞI MERKEZİ,302631,1,CCMODERNDR,GÜNEŞLİ MEYDAN,03.02.2022 00:00:00,13.07.2017 00:00:00,2004,40169,"2,02202E+14",0.0,41.0394310269185,28.8172670320163
510579,KADIKÖY,-147,1,CCMODERN,RIHTIM2 PERON,01.01.1976 00:00:00,01.01.1976 00:00:00,1421,40507,"2,01802E+14",1.0,40.9939680420706,29.0246620193156
509908,MUAMMER AKSOY CADDESİ,125921,1,CCMODERNDR,TEVFİKBEY MAH.,09.04.2020 00:00:00,02.01.2016 00:00:00,1823,40592,"2,02004E+14",0.0,41.0254720005576,28.8068719999831
777,BELEDİYE GARAJI,208301,1,AÇIK DURAK,PARSELLER  133K,01.01.1976 00:00:00,02.01.2016 00:00:00,1835,40646,"2,01803E+14",0.0,40.8896760038441,29.2861230334279
511477,GAZİOSMANPAŞA,308161,1,CCMODERN,SON DURAK (99A),01.01.1976 00:00:00,02.01.2016 00:00:00,1336,40455,"2,01808E+14",2.0,41.0573020005629,28.9151499999872
800322,VEZNECİLER,306071,1,CCMODERN,SON DURAK,21.02.2020 00:00:00,01.01.1976 00:00:00,1327,40319,"2,02002E+14",1.0,41.0114589569547,28.9608830255804
681669,GÜNEŞ SOKAK,223372,1,İETTBAYRAK,ÜSKÜDAR,22.04.2020 00:00:00,02.01.2016 00:00:00,1708,40830,"2,02004E+14",0.0,41.0366380005597,29.0843079999911
510046,LALE ŞEHİR,133911,1,CCMODERN,BAKIRKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1823,40582,"2,01807E+14",2.0,41.0419330005602,28.7783159999816
510063,İSTANBUL SARAYLAR,165301,1,İETTBAYRAK,BAKIRKÖY,01.01.1976 00:00:00,03.03.2016 00:00:00,1823,40582,"2,01807E+14",2.0,41.0445740005606,28.7630889999807
284693,BİRLİK,202461,1,AÇIK DURAK,KARAKİRAZ,01.01.1976 00:00:00,02.01.2016 00:00:00,1659,191967,"2,01803E+14",0.0,41.1962469761678,29.4291959779522
284840,ŞİLE BORSA İSTANBUL MESLEKİ VE TEKNİK ANADOLU LİSESİ,205171,1,IETTCAMLI,ŞİLE,17.04.2020 00:00:00,02.01.2016 00:00:00,1659,191885,"2,02004E+14",0.0,41.1702930005814,29.5544669999961
578623,CUMHURİYET PARKI,213821,1,İETTBAYRAK,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,2049,40527,"2,01807E+14",2.0,40.994452000553,29.1089879999916
291774,ROLE İSTASYONU,117791,1,İETTBAYRAK,KEMERBURGAZ,01.01.1976 00:00:00,02.01.2016 00:00:00,1325,40369,"2,01807E+14",1.0,41.1467010005773,28.9241009999872
509316,ADAY SOKAK,216831,1,İETTBAYRAK,YENİDOĞAN,06.09.2024 00:00:00,02.01.2016 00:00:00,2054,40773,"2,02409E+14",0.0,41.0106930005556,29.2589519999935
508717,MİKDAT AĞAOĞLU ÇOK PROGRAMLI ANADOLU LİSESİ,104071,1,İETTBAYRAK,YENİKAPI,29.04.2020 00:00:00,02.01.2016 00:00:00,2050,139666,"2,02004E+14",0.0,41.0690440005645,28.7844499999818
293494,KONSOLOSLUK,112322,1,CCMODERN,SARIYER,01.01.1976 00:00:00,02.01.2016 00:00:00,1604,40680,"2,01802E+14",2.0,41.1250990371856,29.071060026971
510508,ÇİLEK SOKAK,229531,1,İSTON GENİŞ,KADIKÖY,29.06.2021 00:00:00,02.01.2016 00:00:00,2012,40623,"2,02106E+14",0.0,40.9356030005436,29.1412149999922
284850,ALACALI KÖY İÇİ,216432,1,AÇIK DURAK,ÜSKÜDAR,01.01.1976 00:00:00,02.01.2016 00:00:00,1659,191947,"2,01803E+14",0.0,41.1834249705357,29.4568690273094
290087,CUMHURİYET KÖYÜ SAPAĞI,201191,1,İETTBAYRAK,REŞADİYE,13.04.2020 00:00:00,02.01.2016 00:00:00,2052,191997,"2,02004E+14",0.0,41.0765810005662,29.2510029999933
293194,FİDANLIK,220932,1,IETTCAMLI,ÇAVUŞBAŞI,30.11.2022 00:00:00,02.01.2016 00:00:00,1185,40260,"2,02211E+14",0.0,41.0901930005683,29.1180079999915
291278,CEMAL REŞİT REY İLKOKULU,106502,1,İETTBAYRAK,HARAÇÇI,01.04.2020 00:00:00,02.01.2016 00:00:00,2048,99358,"2,02004E+14",0.0,41.1841515791127,28.7354659800079
284860,BÜYÜK BUCAKLI CADDESİ,263811,1,İETTBAYRAK,HACIKÖY,25.10.2022 00:00:00,01.01.1976 00:00:00,1659,191897,"2,0221E+14",0.0,41.1169129608291,29.873463005603
292031,SAĞLIK MERKEZİ,120931,1,İETTBAYRAK,SULTANÇİFTLİĞİ,01.01.1976 00:00:00,02.01.2016 00:00:00,1325,40373,"2,01809E+14",0.0,41.0486210005614,28.9135999999872
291566,GÖÇMEN KENT MAHALLESİ,110552,1,İETTBAYRAK,M.A.ERSOY CAMİİ,23.03.2020 00:00:00,02.01.2016 00:00:00,2048,40489,"2,02003E+14",0.0,41.1763270005817,28.7066629999766
290534,MARİN GEÇİT,128901,1,CCMODERN,BÜYÜKÇEKMECE,01.01.1976 00:00:00,02.01.2016 00:00:00,1782,40929,"2,01806E+14",1.0,41.0379510005582,28.4350359999419
1797,KARTAL,405191,1,CCMODERN,5. PERON,01.01.1976 00:00:00,02.01.2016 00:00:00,1449,40563,"2,01806E+14",2.0,40.8866970005359,29.193002999993
291403,BOLLUCA BOĞAZKÖY YOLU,108961,1,İETTBAYRAK,BOLLUCA,23.03.2020 00:00:00,02.01.2016 00:00:00,2048,40483,"2,02003E+14",0.0,41.1875110005837,28.7717459999807
284638,SİLİVRİ,128651,1,IETTCAMLI,YENİBOSNA METRO,03.12.2020 00:00:00,02.01.2016 00:00:00,1622,40920,"2,02012E+14",1.0,41.0759749991126,28.2513369999366
291896,NİLGÜN SOKAK,119781,1,CCMODERNDR,ALİBEYKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1325,40368,"2,01807E+14",2.0,41.0760230005659,28.9282279999875
291900,KARADOLAP MAHALLESİ,119811,1,CCMODERN,SONDURAK,01.01.1976 00:00:00,02.01.2016 00:00:00,1325,40368,"2,01807E+14",2.0,41.0748230005657,28.9339369999877
291903,HOŞDERE,119851,1,CCMODERN,MECİDİYEKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1325,40379,"2,01807E+14",2.0,41.1834660005832,28.8880709999859
291908,İHSANİYE KÖYÜ,119922,1,IETTCAMLI,KEMERBURGAZ,01.01.1976 00:00:00,08.12.2016 16:42:17,1325,191749,"2,01808E+14",2.0,41.2398180005922,28.8088559999825
294045,BAHÇEKÖY SU DEPOSU,116571,1,İETTBAYRAK,KİLYOS,01.01.1976 00:00:00,02.01.2016 00:00:00,1604,40667,"2,01802E+14",2.0,41.1908769785118,29.0062049710013
294001,AYKUT BARKA,116231,1,İETTBAYRAK,YENİ UYUM,04.12.2019 00:00:00,02.01.2016 00:00:00,1604,191779,"2,01912E+14",0.0,41.1880379890494,29.0402620326292
294004,ATAMAN EVLERİ,116242,1,İETTBAYRAK,SARIYER,01.01.1976 00:00:00,02.01.2016 00:00:00,1604,191773,"2,01802E+14",2.0,41.2432639899141,29.0403519848063
294010,ŞİFA,116301,1,İETTBAYRAK,SON DURAK,01.01.1976 00:00:00,02.01.2016 00:00:00,1604,40670,"2,01802E+14",2.0,41.1742199716381,29.0479000399935
294013,5.SOKAK,116322,1,İETTBAYRAK,KİLYOS,01.01.1976 00:00:00,02.01.2016 00:00:00,1604,191779,"2,01802E+14",2.0,41.2023979892436,29.0237150321796
294017,PAPATYA,116391,1,CCMODERNDR,EMİRGAN,01.01.1976 00:00:00,02.01.2016 00:00:00,1604,40657,"2,01802E+14",2.0,41.0955039789229,29.0453199699294
292610,ÇUBUKLU EVLERİ,200093,1,CCMODERN,KAVACIK 136,29.06.2020 00:00:00,02.01.2016 00:00:00,1185,40249,"2,02006E+14",0.0,41.1088970005713,29.1104039999914
292615,HOCAOĞLU MAHALLESİ SAPAĞI,200411,1,İETTBAYRAK,BEYKOZ,22.11.2023 00:00:00,02.01.2016 00:00:00,1185,191709,"2,02311E+14",0.0,41.1684770019073,29.1713340098802
292620,MİLLİ TAKIMLAR KAMPI,200442,1,IETTCAMLI,SULTANİYE 137,03.01.2023 00:00:00,02.01.2016 00:00:00,1185,191707,"2,02301E+14",0.0,41.2180689759011,29.2140100201327
508590,DEMİRCİLER SİTESİ,-58,1,CCMODERN,YENİKAPI,01.01.1976 00:00:00,01.01.1976 00:00:00,2050,139666,"2,01807E+14",1.0,41.0645439705796,28.8068810440917
508596,OLİMPİYATKÖY METRO,-61,1,İETTBAYRAK,SONDURAK,01.01.1976 00:00:00,01.01.1976 00:00:00,2050,40585,"2,01807E+14",1.0,41.0799700202826,28.765959976103
508600,TOKİ AYAZMA İMAM HATİP ORTAOKULU,178301,1,İETTBAYRAK,İKİTELLİ GARAJI,30.03.2020 00:00:00,01.01.1976 00:00:00,2050,40585,"2,02003E+14",1.0,41.0797020268993,28.7836370116735
294062,KIZILAY,116682,1,İETTBAYRAK,HACIOSMAN,01.01.1976 00:00:00,02.01.2016 00:00:00,1604,40666,"2,01802E+14",2.0,41.121839981027,29.0532450354072
294066,ROTARY 100.YIL LİSESİ,116702,1,İETTBAYRAK,HACIOSMAN,09.04.2020 00:00:00,02.01.2016 00:00:00,1604,40666,"2,02004E+14",0.0,41.1174879563554,29.0502870456293
292663,EDEBALİ SOKAK,200932,1,AÇIK DURAK,DUTDERE,01.01.1976 00:00:00,02.01.2016 00:00:00,1185,40261,"2,01802E+14",0.0,41.0802469990337,29.1549860463997
578605,YILDIRIM BEYAZIT CADDESİ,212171,1,İETTBAYRAK,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,2049,40526,"2,01807E+14",2.0,40.9924390005526,29.0890949999913
579501,VEFA,105751,1,WALLMODERN,AKSARAY,01.01.1976 00:00:00,02.01.2016 00:00:00,1327,99142,"2,01807E+14",2.0,41.0176740005565,28.9568949999885
511065,KAZIM KARABEKİR CADDESİ,127341,1,İETTBAYRAK,ESENLER-ÜÇYÜZLÜ,01.04.2020 00:00:00,02.01.2016 00:00:00,2016,40346,"2,02004E+14",0.0,41.0458100005609,28.8746089999859
511263,DÜZENLİ SOKAK,109422,1,İETTBAYRAK,YAYLA MAH.,01.01.1976 00:00:00,02.01.2016 00:00:00,2055,40377,"2,01807E+14",2.0,41.1480450005774,28.8496789999846
511266,CUMHURİYET PARKI,109661,1,İETTBAYRAK,KÜÇÜKKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,2055,40466,"2,01807E+14",2.0,41.0960190005691,28.8966399999865
511271,ŞEHİT NURETTİN ATEŞ CADDESİ,110351,1,İSTON GENİŞ,KÜÇÜKKÖY,20.10.2021 00:00:00,02.01.2016 00:00:00,2055,40469,"2,0211E+14",0.0,41.1064850005707,28.8990269999865
511274,GAZİ CADDESİ,110381,1,İETTBAYRAK,KÜÇÜKKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,2055,40468,"2,01807E+14",2.0,41.1025370005701,28.9047419999867
511277,SAFAHAT CADDESİ,110492,1,AÇIK DURAK,MASALPARK,07.09.2021 00:00:00,02.01.2016 00:00:00,2055,40465,"2,02109E+14",0.0,41.0864590176356,28.8744889580609
511280,O CADDESİ,111501,1,İETTBAYRAK,AKSARAY,01.01.1976 00:00:00,02.01.2016 00:00:00,2055,40471,"2,01808E+14",2.0,41.0903520320451,28.8701990027552
510460,ŞEHİT ÖĞRETMEN NEVZAT AKDEMİR,227421,1,AÇIK DURAK,DARGELİRLİLER,15.04.2020 00:00:00,02.01.2016 00:00:00,2012,40620,"2,02004E+14",0.0,40.9343569576384,29.1698340379081
510464,NİSAN SOKAK,227511,1,İSTON DAR,KADIKÖY,30.03.2022 00:00:00,02.01.2016 00:00:00,2012,40620,"2,02203E+14",0.0,40.9348720005435,29.1714469999926
680923,SALTAN SİTESİ,113161,1,CCMODERN,ETİLER,01.01.1976 00:00:00,02.01.2016 00:00:00,1183,40233,"2,01807E+14",2.0,41.0866780005677,29.0360909999901
